Berichtsjahr,Berichtsmonat,Segment,Marke,Modellreihe,Anzahl,Diesel,Hybrid,Benzin-Hybrid,Diesel-Hybrid,Hybrid (ohne Plug-in),Benzin-Hybrid (ohne Plug-in),Diesel-Hybrid (ohne Plug-in),Plug-in-Hybrid,Benzin-Plug-in-Hybrid,Diesel-Plug-in-Hybrid,Elektro (BEV),Allradantrieb,offener Aufbau,gewerblich,ObjectId
2023,Mai,SUVs,SUBARU,XV,132,,29000.0,29000.0,,29000.0,29000.0,,,,,,132000.0,,55000.0,751695
2023,Mai,SUVs,SUZUKI,ACROSS,8,,8000.0,8000.0,,,,,8000.0,8000.0,,,8000.0,,5000.0,751696
2023,Mai,SUVs,SUZUKI,SX4,306,,306000.0,306000.0,,306000.0,306000.0,,,,,,167000.0,,193000.0,751697
2023,Mai,SUVs,SUZUKI,VITARA,445,,445000.0,445000.0,,445000.0,445000.0,,,,,,221000.0,,212000.0,751698
2023,Mai,SUVs,TESLA,MODEL X,76,,,,,,,,,,,76000.0,76000.0,,57000.0,751699
2023,Mai,SUVs,TESLA,MODEL Y,4240,,,,,,,,,,,4240000.0,2136000.0,,1588000.0,751700
2023,Mai,SUVs,TOYOTA,BZ4,310,,,,,,,,,,,310000.0,22000.0,,237000.0,751701
2023,Mai,SUVs,TOYOTA,C-HR,770,,770000.0,770000.0,,770000.0,770000.0,,,,,,,,692000.0,751702
2023,Mai,SUVs,TOYOTA,RAV 4,417,,415000.0,415000.0,,407000.0,407000.0,,8000.0,8000.0,,,97000.0,,245000.0,751703
2023,Mai,SUVs,VOLVO,C40,176,,,,,,,,,,,176000.0,60000.0,,121000.0,751704
2023,Mai,SUVs,VW,"ID.4, ID.5",3720,,,,,,,,,,,3720000.0,688000.0,,2728000.0,751705
2023,Mai,SUVs,VW,T-CROSS,2756,,,,,,,,,,,,,,1879000.0,751706
2023,Mai,SUVs,VW,T-ROC,6035,826000.0,,,,,,,,,,,218000.0,1119000.0,3772000.0,751707
2023,Mai,SUVs,VW,TAIGO,1515,,,,,,,,,,,,,,761000.0,751708
2023,Mai,GELÄNDEWAGEN,ASTON MARTIN,DBX,32,,,,,,,,,,,,31000.0,,30000.0,751709
2023,Mai,GELÄNDEWAGEN,AUDI,Q3,1709,635000.0,95000.0,95000.0,,15000.0,15000.0,,80000.0,80000.0,,,693000.0,,1308000.0,751710
2023,Mai,GELÄNDEWAGEN,AUDI,Q5,2274,1000.0,2273000.0,986000.0,1287000.0,1767000.0,480000.0,1287000.0,506000.0,506000.0,,,2188000.0,,1851000.0,751711
2023,Mai,GELÄNDEWAGEN,AUDI,Q7,502,21000.0,374000.0,37000.0,337000.0,363000.0,26000.0,337000.0,11000.0,11000.0,,,502000.0,,421000.0,751712
2023,Mai,GELÄNDEWAGEN,AUDI,Q8,1120,2000.0,509000.0,189000.0,320000.0,496000.0,176000.0,320000.0,13000.0,13000.0,,530000.0,1120000.0,,940000.0,751713
2023,Mai,GELÄNDEWAGEN,BENTLEY,BENTAYGA,40,,1000.0,1000.0,,,,,1000.0,1000.0,,,40000.0,,32000.0,751714
2023,Mai,GELÄNDEWAGEN,BMW,X3,2716,1000.0,2147000.0,594000.0,1553000.0,2041000.0,488000.0,1553000.0,106000.0,106000.0,,492000.0,2224000.0,,2181000.0,751715
2023,Mai,GELÄNDEWAGEN,BMW,X4,589,,529000.0,204000.0,325000.0,529000.0,204000.0,325000.0,,,,,589000.0,,500000.0,751716
2023,Mai,GELÄNDEWAGEN,BMW,X5,1721,6000.0,1596000.0,378000.0,1218000.0,1324000.0,106000.0,1218000.0,272000.0,272000.0,,,1716000.0,,1537000.0,751717
2023,Mai,GELÄNDEWAGEN,BMW,X6,386,,322000.0,48000.0,274000.0,322000.0,48000.0,274000.0,,,,,385000.0,,334000.0,751718
2023,Mai,GELÄNDEWAGEN,BMW,X7,227,,227000.0,82000.0,145000.0,227000.0,82000.0,145000.0,,,,,227000.0,,188000.0,751719
2023,Mai,GELÄNDEWAGEN,CADILLAC,ESCALADE,12,,,,,,,,,,,,12000.0,,12000.0,751720
2023,Mai,GELÄNDEWAGEN,HYUNDAI,SANTA FE,151,92000.0,59000.0,59000.0,,38000.0,38000.0,,21000.0,21000.0,,,112000.0,,105000.0,751721
2023,Mai,GELÄNDEWAGEN,INEOS,GRENADIER,58,39000.0,,,,,,,,,,,57000.0,,21000.0,751722
2023,Mai,GELÄNDEWAGEN,JAGUAR,E-PACE,22,,22000.0,12000.0,10000.0,14000.0,4000.0,10000.0,8000.0,8000.0,,,22000.0,,15000.0,751723
2023,Mai,GELÄNDEWAGEN,JAGUAR,F-PACE,79,,52000.0,15000.0,37000.0,42000.0,5000.0,37000.0,10000.0,10000.0,,,79000.0,,58000.0,751724
2023,Mai,GELÄNDEWAGEN,JEEP,COMPASS,286,1000.0,285000.0,285000.0,,235000.0,235000.0,,50000.0,50000.0,,,50000.0,,240000.0,751725
2023,Mai,GELÄNDEWAGEN,JEEP,GRAND CHEROKEE,21,,21000.0,21000.0,,,,,21000.0,21000.0,,,21000.0,,17000.0,751726
2023,Mai,GELÄNDEWAGEN,JEEP,RENEGADE,217,,217000.0,217000.0,,178000.0,178000.0,,39000.0,39000.0,,,39000.0,,199000.0,751727
2023,Mai,GELÄNDEWAGEN,JEEP,WRANGLER,123,,114000.0,114000.0,,,,,114000.0,114000.0,,,123000.0,5000.0,110000.0,751728
2023,Mai,GELÄNDEWAGEN,KIA,SORENTO,149,45000.0,104000.0,104000.0,,29000.0,29000.0,,75000.0,75000.0,,,127000.0,,95000.0,751729
2023,Mai,GELÄNDEWAGEN,LAMBORGHINI,URUS,65,,,,,,,,,,,,56000.0,,51000.0,751730
2023,Mai,GELÄNDEWAGEN,LAND ROVER,DEFENDER,258,2000.0,187000.0,36000.0,151000.0,167000.0,16000.0,151000.0,20000.0,20000.0,,,258000.0,,197000.0,751731
2023,Mai,GELÄNDEWAGEN,LAND ROVER,DISCOVERY,47,,47000.0,3000.0,44000.0,47000.0,3000.0,44000.0,,,,,47000.0,,37000.0,751732
2023,Mai,GELÄNDEWAGEN,LAND ROVER,DISCOVERY SPORT,77,1000.0,76000.0,36000.0,40000.0,60000.0,20000.0,40000.0,16000.0,16000.0,,,76000.0,,54000.0,751733
2023,Mai,GELÄNDEWAGEN,LAND ROVER,RANGE ROVER,100,,64000.0,32000.0,32000.0,35000.0,3000.0,32000.0,29000.0,29000.0,,,99000.0,,78000.0,751734
2023,Mai,GELÄNDEWAGEN,LAND ROVER,RANGE ROVER EVOQUE,187,1000.0,186000.0,126000.0,60000.0,119000.0,59000.0,60000.0,67000.0,67000.0,,,185000.0,,143000.0,751735
2023,Mai,GELÄNDEWAGEN,LAND ROVER,RANGE ROVER SPORT,76,,70000.0,28000.0,42000.0,44000.0,2000.0,42000.0,26000.0,26000.0,,,76000.0,,64000.0,751736
2023,Mai,GELÄNDEWAGEN,LAND ROVER,RANGE ROVER VELAR,138,,95000.0,51000.0,44000.0,55000.0,11000.0,44000.0,40000.0,40000.0,,,138000.0,,106000.0,751737
2023,Mai,GELÄNDEWAGEN,MERCEDES,G-KLASSE,410,145000.0,,,,,,,,,,,410000.0,,307000.0,751738
2023,Mai,GELÄNDEWAGEN,MERCEDES,"GL-KLASSE, GLS",198,88000.0,110000.0,107000.0,3000.0,110000.0,107000.0,3000.0,,,,,198000.0,,176000.0,751739
2023,Mai,GELÄNDEWAGEN,MERCEDES,"ML-KLASSE, GLE",696,204000.0,492000.0,242000.0,250000.0,298000.0,206000.0,92000.0,194000.0,36000.0,158000.0,,696000.0,,577000.0,751740
2023,Mai,GELÄNDEWAGEN,NISSAN,X-TRAIL,81,,81000.0,81000.0,,81000.0,81000.0,,,,,,42000.0,,29000.0,751741
2023,Mai,GELÄNDEWAGEN,PORSCHE,CAYENNE,465,,195000.0,195000.0,,,,,195000.0,195000.0,,,465000.0,,363000.0,751742
2023,Mai,GELÄNDEWAGEN,PORSCHE,MACAN,671,,,,,,,,,,,,671000.0,,365000.0,751743
2023,Mai,GELÄNDEWAGEN,SKODA,KODIAQ,1995,1353000.0,,,,,,,,,,,1237000.0,,1598000.0,751744
2023,Mai,GELÄNDEWAGEN,SSANGYONG,REXTON,42,42000.0,,,,,,,,,,,42000.0,,22000.0,751745
2023,Mai,GELÄNDEWAGEN,SUBARU,FORESTER,117,,117000.0,117000.0,,117000.0,117000.0,,,,,,117000.0,,48000.0,751746
2023,Mai,GELÄNDEWAGEN,TOYOTA,LANDCRUISER,102,99000.0,,,,,,,,,,,102000.0,,76000.0,751747
2023,Mai,GELÄNDEWAGEN,VOLVO,XC40,935,,295000.0,295000.0,,281000.0,281000.0,,14000.0,14000.0,,619000.0,114000.0,,562000.0,751748
2023,Mai,GELÄNDEWAGEN,VOLVO,XC60,1086,,1086000.0,535000.0,551000.0,683000.0,132000.0,551000.0,403000.0,403000.0,,,811000.0,,859000.0,751749
2023,Mai,GELÄNDEWAGEN,VOLVO,XC90,414,,414000.0,89000.0,325000.0,331000.0,6000.0,325000.0,83000.0,83000.0,,,414000.0,,376000.0,751750
2023,Mai,GELÄNDEWAGEN,VW,TIGUAN,5641,2615000.0,163000.0,163000.0,,,,,163000.0,163000.0,,,2757000.0,,3986000.0,751751
2023,Mai,GELÄNDEWAGEN,VW,TOUAREG,436,386000.0,29000.0,29000.0,,,,,29000.0,29000.0,,,436000.0,,397000.0,751752
2023,Mai,SPORTWAGEN,ALPINE,A110,51,,,,,,,,,,,,,,23000.0,751753
2023,Mai,SPORTWAGEN,ASTON MARTIN,DB11,8,,,,,,,,,,,,,6000.0,7000.0,751754
2023,Mai,SPORTWAGEN,ASTON MARTIN,V8,18,,,,,,,,,,,,,11000.0,11000.0,751755
2023,Mai,SPORTWAGEN,AUDI,R8,29,,,,,,,,,,,,13000.0,14000.0,20000.0,751756
2023,Mai,SPORTWAGEN,AUDI,TT,213,,,,,,,,,,,,119000.0,131000.0,138000.0,751757
2023,Mai,SPORTWAGEN,BMW,Z4,658,,,,,,,,,,,,,658000.0,522000.0,751758
2023,Mai,SPORTWAGEN,FERRARI,296,22,,21000.0,21000.0,,1000.0,1000.0,,20000.0,20000.0,,,,5000.0,13000.0,751759
2023,Mai,SPORTWAGEN,FERRARI,F8,23,,,,,,,,,,,,,20000.0,10000.0,751760
2023,Mai,SPORTWAGEN,FERRARI,PORTOFINO,24,,,,,,,,,,,,,24000.0,11000.0,751761
2023,Mai,SPORTWAGEN,FERRARI,ROMA,16,,,,,,,,,,,,,,10000.0,751762
2023,Mai,SPORTWAGEN,FERRARI,SF90,31,,30000.0,30000.0,,,,,30000.0,30000.0,,,31000.0,14000.0,19000.0,751763
2023,Mai,SPORTWAGEN,FORD,MUSTANG,180,,,,,,,,,,,,,76000.0,132000.0,751764
2023,Mai,SPORTWAGEN,JAGUAR,F-TYPE,42,,,,,,,,,,,,31000.0,25000.0,33000.0,751765
2023,Mai,SPORTWAGEN,LOTUS,EMIRA,37,,,,,,,,,,,,1000.0,,10000.0,751766
2023,Mai,SPORTWAGEN,MASERATI,GRANTURISMO,5,,,,,,,,,,,,5000.0,,4000.0,751767
2023,Mai,SPORTWAGEN,MERCEDES,AMG GT,167,,123000.0,123000.0,,49000.0,49000.0,,74000.0,74000.0,,,164000.0,,150000.0,751768
2023,Mai,SPORTWAGEN,MERCEDES,E-KLASSE COUPE,190,35000.0,155000.0,149000.0,6000.0,155000.0,149000.0,6000.0,,,,,94000.0,121000.0,126000.0,751769
2023,Mai,SPORTWAGEN,MERCEDES,SL,418,,187000.0,187000.0,,187000.0,187000.0,,,,,,231000.0,418000.0,304000.0,751770
2023,Mai,SPORTWAGEN,PORSCHE,911,969,,2000.0,2000.0,,2000.0,2000.0,,,,,,485000.0,459000.0,518000.0,751771
2023,Mai,SPORTWAGEN,PORSCHE,BOXSTER,156,,,,,,,,,,,,,156000.0,69000.0,751772
2023,Mai,SPORTWAGEN,PORSCHE,CAYMAN,138,,,,,,,,,,,,,,57000.0,751773
2023,Mai,SPORTWAGEN,SUBARU,BRZ,35,,,,,,,,,,,,,,11000.0,751774
2023,Mai,SPORTWAGEN,TOYOTA,GR 86,10,,,,,,,,,,,,,,6000.0,751775
2023,Mai,SPORTWAGEN,TOYOTA,SUPRA,33,,,,,,,,,,,,,,23000.0,751776
2023,Mai,MINI-VANS,KIA,SOUL,50,,,,,,,,,,,50000.0,,,26000.0,751777
2023,Mai,MINI-VANS,MERCEDES,B-KLASSE,1058,138000.0,914000.0,914000.0,,803000.0,803000.0,,111000.0,111000.0,,,176000.0,,489000.0,751778
2023,Mai,MINI-VANS,PEUGEOT,3008,404,104000.0,58000.0,58000.0,,,,,58000.0,58000.0,,,11000.0,,226000.0,751779
2023,Mai,MINI-VANS,RENAULT,SCENIC,233,,,,,,,,,,,,,,162000.0,751780
2023,Mai,GROSSRAUM-VANS,DACIA,JOGGER,1345,,58000.0,58000.0,,58000.0,58000.0,,,,,,,,242000.0,751781
2023,Mai,GROSSRAUM-VANS,FIAT,ULYSSE,5,,,,,,,,,,,5000.0,,,5000.0,751782
2023,Mai,GROSSRAUM-VANS,FORD,GALAXY,110,1000.0,109000.0,109000.0,,109000.0,109000.0,,,,,,,,70000.0,751783
2023,Mai,GROSSRAUM-VANS,FORD,S-MAX,219,6000.0,213000.0,213000.0,,213000.0,213000.0,,,,,,1000.0,,125000.0,751784
2023,Mai,GROSSRAUM-VANS,MERCEDES,V-KLASSE,2045,1921000.0,,,,,,,,,,123000.0,950000.0,,1781000.0,751785
2023,Mai,GROSSRAUM-VANS,PEUGEOT,5008,246,98000.0,,,,,,,,,,,,,146000.0,751786
2023,Mai,GROSSRAUM-VANS,RENAULT,ESPACE,20,20000.0,,,,,,,,,,,,,18000.0,751787
2023,Mai,GROSSRAUM-VANS,SEAT,ALHAMBRA,16,,,,,,,,,,,,,,9000.0,751788
2023,Mai,GROSSRAUM-VANS,VW,TOURAN,1521,668000.0,,,,,,,,,,,,,1191000.0,751789
2023,Mai,UTILITIES,CITROEN,BERLINGO,921,136000.0,,,,,,,,,,351000.0,,,589000.0,751790
2023,Mai,UTILITIES,CITROEN,JUMPER,10,10000.0,,,,,,,,,,,1000.0,,3000.0,751791
2023,Mai,UTILITIES,CITROEN,JUMPY,92,67000.0,,,,,,,,,,25000.0,,,56000.0,751792
2023,Mai,UTILITIES,FIAT,DOBLO,21,1000.0,,,,,,,,,,20000.0,,,16000.0,751793
2023,Mai,UTILITIES,FIAT,DUCATO,45,45000.0,,,,,,,,,,,,,17000.0,751794
2023,Mai,UTILITIES,FORD,TRANSIT CONNECT,243,151000.0,,,,,,,,,,,12000.0,,160000.0,751795
2023,Mai,UTILITIES,FORD,"TRANSIT, TOURNEO",1093,976000.0,116000.0,,116000.0,116000.0,,116000.0,,,,,3000.0,,846000.0,751796
2023,Mai,UTILITIES,HYUNDAI,STARIA,157,157000.0,,,,,,,,,,,79000.0,,127000.0,751797
2023,Mai,UTILITIES,IVECO,DAILY,6,6000.0,,,,,,,,,,,,,4000.0,751798
2023,Mai,UTILITIES,MAN,TGE,20,20000.0,,,,,,,,,,,6000.0,,19000.0,751799
2023,Mai,UTILITIES,MERCEDES,CITAN,804,566000.0,,,,,,,,,,5000.0,,,656000.0,751800
2023,Mai,UTILITIES,MERCEDES,SPRINTER,280,280000.0,,,,,,,,,,,13000.0,,255000.0,751801
2023,Mai,UTILITIES,MERCEDES,VITO,1056,1015000.0,,,,,,,,,,40000.0,163000.0,,965000.0,751802
2023,Mai,UTILITIES,NISSAN,PRIMASTAR,43,43000.0,,,,,,,,,,,,,32000.0,751803
2023,Mai,UTILITIES,NISSAN,TOWNSTAR,238,,,,,,,,,,,,,,78000.0,751804
2023,Mai,UTILITIES,OPEL,COMBO,252,96000.0,,,,,,,,,,47000.0,,,195000.0,751805
2023,Mai,UTILITIES,OPEL,ZAFIRA LIFE,165,134000.0,,,,,,,,,,31000.0,,,149000.0,751806
2023,Mai,UTILITIES,PEUGEOT,BOXER,5,5000.0,,,,,,,,,,,1000.0,,1000.0,751807
2023,Mai,UTILITIES,PEUGEOT,EXPERT,87,74000.0,,,,,,,,,,13000.0,,,74000.0,751808
2023,Mai,UTILITIES,PEUGEOT,RIFTER,253,78000.0,,,,,,,,,,83000.0,,,178000.0,751809
2023,Mai,UTILITIES,RENAULT,KANGOO,461,60000.0,,,,,,,,,,6000.0,,,173000.0,751810
2023,Mai,UTILITIES,RENAULT,MASTER,1,1000.0,,,,,,,,,,,,,1000.0,751811
2023,Mai,UTILITIES,RENAULT,TRAFIC,139,139000.0,,,,,,,,,,,,,86000.0,751812
2023,Mai,UTILITIES,TOYOTA,PROACE,376,283000.0,,,,,,,,,,10000.0,,,266000.0,751813
2023,Mai,UTILITIES,VW,CADDY,1437,880000.0,8000.0,8000.0,,,,,8000.0,8000.0,,,56000.0,,1244000.0,751814
2023,Mai,UTILITIES,VW,CRAFTER,32,32000.0,,,,,,,,,,,2000.0,,27000.0,751815
2023,Mai,UTILITIES,VW,ID. BUZZ,347,,,,,,,,,,,347000.0,1000.0,,248000.0,751816
2023,Mai,UTILITIES,VW,TRANSPORTER,1648,1286000.0,103000.0,103000.0,,,,,103000.0,103000.0,,,410000.0,,1241000.0,751817
2023,Mai,WOHNMOBILE,CITROEN,JUMPER,1074,1068000.0,,,,,,,,,,,13000.0,,473000.0,751818
2023,Mai,WOHNMOBILE,CITROEN,JUMPY,57,52000.0,,,,,,,,,,5000.0,,,11000.0,751819
2023,Mai,WOHNMOBILE,FIAT,DUCATO,2469,2465000.0,,,,,,,,,,,26000.0,,918000.0,751820
2023,Mai,WOHNMOBILE,FORD,"TRANSIT, TOURNEO",1171,1159000.0,1000.0,,1000.0,1000.0,,1000.0,,,,,37000.0,,605000.0,751821
2023,Mai,WOHNMOBILE,IVECO,DAILY,83,83000.0,,,,,,,,,,,1000.0,,26000.0,751822
2023,Mai,WOHNMOBILE,MAN,TGE,177,177000.0,,,,,,,,,,,13000.0,,102000.0,751823
2023,Mai,WOHNMOBILE,MERCEDES,ATEGO,6,6000.0,,,,,,,,,,,4000.0,,1000.0,751824
2023,Mai,WOHNMOBILE,MERCEDES,SPRINTER,560,559000.0,,,,,,,,,,,106000.0,,215000.0,751825
2023,Mai,WOHNMOBILE,MERCEDES,V-KLASSE,194,193000.0,,,,,,,,,,1000.0,116000.0,,150000.0,751826
2023,Mai,WOHNMOBILE,MERCEDES,VITO,22,22000.0,,,,,,,,,,,13000.0,,14000.0,751827
2023,Mai,WOHNMOBILE,OPEL,ZAFIRA LIFE,70,70000.0,,,,,,,,,,,,,58000.0,751828
2023,Mai,WOHNMOBILE,PEUGEOT,BOXER,338,337000.0,,,,,,,,,,,3000.0,,161000.0,751829
2023,Mai,WOHNMOBILE,PEUGEOT,EXPERT,12,12000.0,,,,,,,,,,,,,4000.0,751830
2023,Mai,WOHNMOBILE,RENAULT,MASTER,11,10000.0,,,,,,,,,,,,,8000.0,751831
2023,Mai,WOHNMOBILE,RENAULT,TRAFIC,24,24000.0,,,,,,,,,,,,,13000.0,751832
2023,Mai,WOHNMOBILE,TOYOTA,PROACE,7,7000.0,,,,,,,,,,,,,4000.0,751833
2023,Mai,WOHNMOBILE,VW,CADDY,32,20000.0,,,,,,,,,,,3000.0,,19000.0,751834
2023,Mai,WOHNMOBILE,VW,CRAFTER,766,766000.0,,,,,,,,,,,72000.0,,631000.0,751835
2023,Mai,WOHNMOBILE,VW,TRANSPORTER,1037,1037000.0,,,,,,,,,,,320000.0,,744000.0,751836
2023,Mai,SONSTIGE,AUDI,SONSTIGE,77,16000.0,3000.0,3000.0,,,,,3000.0,3000.0,,39000.0,58000.0,,77000.0,751837
2023,Mai,SONSTIGE,BMW,SONSTIGE,128,25000.0,20000.0,10000.0,10000.0,19000.0,9000.0,10000.0,1000.0,1000.0,,,118000.0,7000.0,91000.0,751838
2023,Mai,SONSTIGE,BYD,SONSTIGE,5,,,,,,,,,,,5000.0,5000.0,,4000.0,751839
2023,Mai,SONSTIGE,FERRARI,SONSTIGE,55,,,,,,,,,,,,,47000.0,31000.0,751840
2023,Mai,SONSTIGE,FORD,SONSTIGE,8,4000.0,,,,,,,,,,3000.0,1000.0,,5000.0,751841
2023,Mai,SONSTIGE,HYUNDAI,SONSTIGE,7,,2000.0,2000.0,,2000.0,2000.0,,,,,,2000.0,,5000.0,751842
2023,Mai,SONSTIGE,LAMBORGHINI,SONSTIGE,47,,,,,,,,,,,,16000.0,13000.0,21000.0,751843
2023,Mai,SONSTIGE,MASERATI,SONSTIGE,7,,,,,,,,,,,,,5000.0,5000.0,751844
2023,Mai,SONSTIGE,MAXUS,SONSTIGE,6,1000.0,,,,,,,,,,5000.0,,,6000.0,751845
2023,Mai,SONSTIGE,MITSUBISHI,SONSTIGE,5,5000.0,,,,,,,,,,,5000.0,,5000.0,751846
2023,Mai,SONSTIGE,MORGAN,SONSTIGE,6,,,,,,,,,,,,,6000.0,4000.0,751847
2023,Mai,SONSTIGE,NISSAN,SONSTIGE,10,10000.0,,,,,,,,,,,,,7000.0,751848
2023,Mai,SONSTIGE,PORSCHE,SONSTIGE,76,,25000.0,25000.0,,,,,25000.0,25000.0,,32000.0,68000.0,1000.0,76000.0,751849
2023,Mai,SONSTIGE,ROLLS ROYCE,SONSTIGE,14,,,,,,,,,,,,12000.0,,14000.0,751850
2023,Mai,SONSTIGE,SONSTIGE,SONSTIGE,1276,256000.0,177000.0,130000.0,46000.0,131000.0,88000.0,43000.0,46000.0,42000.0,3000.0,278000.0,362000.0,106000.0,956000.0,751851
2023,Mai,SONSTIGE,VW,SONSTIGE,126,40000.0,21000.0,21000.0,,2000.0,2000.0,,19000.0,19000.0,,45000.0,50000.0,,123000.0,751852
2023,Juni,MINIS,DACIA,SPRING,907,,,,,,,,,,,907000.0,,,638000.0,751853
2023,Juni,MINIS,FIAT,500,4893,,1614000.0,1614000.0,,1614000.0,1614000.0,,,,,3004000.0,,,3981000.0,751854
2023,Juni,MINIS,FIAT,PANDA,1032,,1015000.0,1015000.0,,1015000.0,1015000.0,,,,,,17000.0,,957000.0,751855
2023,Juni,MINIS,HYUNDAI,I 10,1632,,,,,,,,,,,,,,968000.0,751856
2023,Juni,MINIS,KIA,PICANTO,1124,,,,,,,,,,,,,,826000.0,751857
2023,Juni,MINIS,RENAULT,TWINGO,759,,,,,,,,,,,563000.0,,,400000.0,751858
2023,Juni,MINIS,SMART,FORTWO,806,,,,,,,,,,,806000.0,,254000.0,337000.0,751859
2023,Juni,MINIS,TOYOTA,AYGO,1375,,,,,,,,,,,,,,868000.0,751860
2023,Juni,MINIS,VW,UP,2474,,,,,,,,,,,868000.0,,,1781000.0,751861
2023,Juni,KLEINWAGEN,AUDI,A1,2101,,,,,,,,,,,,,,1640000.0,751862
2023,Juni,KLEINWAGEN,CITROEN,C3,618,42000.0,,,,,,,,,,,,,394000.0,751863
2023,Juni,KLEINWAGEN,DS,DS3,24,,,,,,,,,,,15000.0,,,17000.0,751864
2023,Juni,KLEINWAGEN,FORD,FIESTA,1104,,443000.0,443000.0,,443000.0,443000.0,,,,,,1000.0,,617000.0,751865
2023,Juni,KLEINWAGEN,FORD,PUMA,2083,3000.0,1945000.0,1945000.0,,1945000.0,1945000.0,,,,,,,,1169000.0,751866
2023,Juni,KLEINWAGEN,HONDA,E,9,,,,,,,,,,,9000.0,,,5000.0,751867
2023,Juni,KLEINWAGEN,HONDA,JAZZ,143,,143000.0,143000.0,,143000.0,143000.0,,,,,,,,29000.0,751868
2023,Juni,KLEINWAGEN,HYUNDAI,I 20,850,,466000.0,466000.0,,466000.0,466000.0,,,,,,2000.0,,530000.0,751869
2023,Juni,KLEINWAGEN,KIA,RIO,590,,97000.0,97000.0,,97000.0,97000.0,,,,,,,,375000.0,751870
2023,Juni,KLEINWAGEN,MAZDA,2,847,,557000.0,557000.0,,557000.0,557000.0,,,,,,,,351000.0,751871
2023,Juni,KLEINWAGEN,MINI,MINI,4675,76000.0,29000.0,29000.0,,,,,29000.0,29000.0,,1216000.0,268000.0,1299000.0,2490000.0,751872
2023,Juni,KLEINWAGEN,MITSUBISHI,"MIRAGE, SPACE STAR",1192,,,,,,,,,,,,,,466000.0,751873
2023,Juni,KLEINWAGEN,NISSAN,JUKE,494,,165000.0,165000.0,,165000.0,165000.0,,,,,,,,224000.0,751874
2023,Juni,KLEINWAGEN,NISSAN,MICRA,9,,,,,,,,,,,,,,8000.0,751875
2023,Juni,KLEINWAGEN,OPEL,CORSA,5082,176000.0,,,,,,,,,,766000.0,,,4253000.0,751876
2023,Juni,KLEINWAGEN,PEUGEOT,208,1064,34000.0,,,,,,,,,,706000.0,,,803000.0,751877
2023,Juni,KLEINWAGEN,RENAULT,CLIO,904,19000.0,63000.0,63000.0,,63000.0,63000.0,,,,,,,,306000.0,751878
2023,Juni,KLEINWAGEN,RENAULT,ZOE,234,,,,,,,,,,,234000.0,,,177000.0,751879
2023,Juni,KLEINWAGEN,SEAT,IBIZA,1416,,,,,,,,,,,,,,637000.0,751880
2023,Juni,KLEINWAGEN,SKODA,FABIA,1366,,,,,,,,,,,,1000.0,,703000.0,751881
2023,Juni,KLEINWAGEN,SUZUKI,IGNIS,362,,362000.0,362000.0,,362000.0,362000.0,,,,,,100000.0,,129000.0,751882
2023,Juni,KLEINWAGEN,SUZUKI,SWIFT,691,,691000.0,691000.0,,691000.0,691000.0,,,,,,48000.0,,330000.0,751883
2023,Juni,KLEINWAGEN,TOYOTA,YARIS,2969,,2634000.0,2634000.0,,2634000.0,2634000.0,,,,,,186000.0,,1955000.0,751884
2023,Juni,KLEINWAGEN,VW,POLO,3059,,,,,,,,,,,,,,1838000.0,751885
2023,Juni,KOMPAKTKLASSE,AUDI,A3,3902,894000.0,1489000.0,1489000.0,,1109000.0,1109000.0,,380000.0,380000.0,,,1356000.0,,2974000.0,751886
2023,Juni,KOMPAKTKLASSE,BMW,1ER,2046,434000.0,,,,,,,,,,,118000.0,,1371000.0,751887
2023,Juni,KOMPAKTKLASSE,BMW,2ER,1797,319000.0,443000.0,411000.0,32000.0,258000.0,226000.0,32000.0,185000.0,185000.0,,,365000.0,,1193000.0,751888
2023,Juni,KOMPAKTKLASSE,CITROEN,C4,752,24000.0,,,,,,,,,,474000.0,,,541000.0,751889
2023,Juni,KOMPAKTKLASSE,DACIA,SANDERO,2529,,,,,,,,,,,,,,821000.0,751890
2023,Juni,KOMPAKTKLASSE,DS,DS4,93,3000.0,17000.0,17000.0,,,,,17000.0,17000.0,,,,,52000.0,751891
2023,Juni,KOMPAKTKLASSE,FIAT,TIPO,27,,16000.0,16000.0,,16000.0,16000.0,,,,,,,,21000.0,751892
2023,Juni,KOMPAKTKLASSE,FORD,FOCUS,2536,1152000.0,1076000.0,1076000.0,,1076000.0,1076000.0,,,,,,,,2108000.0,751893
2023,Juni,KOMPAKTKLASSE,GWM,FUNKY CAT,187,,,,,,,,,,,187000.0,,,101000.0,751894
2023,Juni,KOMPAKTKLASSE,HONDA,CIVIC,65,,27000.0,27000.0,,27000.0,27000.0,,,,,,,,18000.0,751895
2023,Juni,KOMPAKTKLASSE,HYUNDAI,I 30,989,,672000.0,672000.0,,672000.0,672000.0,,,,,,,,680000.0,751896
2023,Juni,KOMPAKTKLASSE,KIA,CEED,2415,,562000.0,321000.0,241000.0,242000.0,1000.0,241000.0,320000.0,320000.0,,,,,1754000.0,751897
2023,Juni,KOMPAKTKLASSE,MAZDA,3,239,,239000.0,239000.0,,239000.0,239000.0,,,,,,5000.0,,128000.0,751898
2023,Juni,KOMPAKTKLASSE,MAZDA,MX-5,321,,,,,,,,,,,,,321000.0,216000.0,751899
