DATE,MARKE,MODELL,MODELLREIHE,INSGESAMT,MIT DIESELANTRIEB,MIT HYBRIDANTRIEB,MIT ELEKTROANTRIEB,MIT ALLRADANTRIEB,CABRIOLETS
202203,NISSAN,JUKE,NISSAN JUKE,264.0,,,,,
202203,NISSAN,LEAF,NISSAN LEAF,578.0,,,578.0,,
202203,NISSAN,MICRA,NISSAN MICRA,473.0,,,,,
202203,NISSAN,NV200,NISSAN NV200,5.0,,,5.0,,
202203,NISSAN,NV300,NISSAN NV300,11.0,11.0,,,,
202203,NISSAN,PRIMASTAR,NISSAN PRIMASTAR,52.0,52.0,,,,
202203,NISSAN,QASHQAI,NISSAN QASHQAI,1341.0,,1338.0,,141.0,
202203,NISSAN,TOWNSTAR,NISSAN TOWNSTAR,90.0,,,,,
202203,NISSAN,X-TRAIL,NISSAN X-TRAIL,27.0,,,,,
202203,NISSAN,SONSTIGE,NISSAN SONSTIGE,23.0,,,21.0,,
202203,OPEL,ASTRA,OPEL ASTRA,1881.0,657.0,79.0,,,
202203,OPEL,COMBO,OPEL COMBO,215.0,119.0,,61.0,,
202203,OPEL,CORSA,OPEL CORSA,3112.0,159.0,,529.0,,
202203,OPEL,CROSSLAND X,OPEL CROSSLAND X,1884.0,85.0,,,,
202203,OPEL,GRANDLAND X,OPEL GRANDLAND X,805.0,161.0,352.0,,176.0,
202203,OPEL,INSIGNIA,OPEL INSIGNIA,712.0,486.0,,,120.0,
202203,OPEL,MOKKA,OPEL MOKKA,2665.0,96.0,,459.0,,
202203,OPEL,ZAFIRA LIFE,OPEL ZAFIRA LIFE,533.0,495.0,,38.0,,
202203,OPEL,SONSTIGE,OPEL SONSTIGE,1.0,,,,,
202203,PEUGEOT,108,PEUGEOT 108,27.0,,,,,
202203,PEUGEOT,208,PEUGEOT 208,907.0,33.0,,504.0,,
202203,PEUGEOT,308,PEUGEOT 308,335.0,105.0,71.0,,,
202203,PEUGEOT,508,PEUGEOT 508,218.0,53.0,156.0,,17.0,
202203,PEUGEOT,2008,PEUGEOT 2008,797.0,50.0,,400.0,,
202203,PEUGEOT,3008,PEUGEOT 3008,805.0,86.0,632.0,,135.0,
202203,PEUGEOT,5008,PEUGEOT 5008,261.0,189.0,,,,
202203,PEUGEOT,BOXER,PEUGEOT BOXER,99.0,99.0,,,,
202203,PEUGEOT,EXPERT,PEUGEOT EXPERT,145.0,133.0,,12.0,,
202203,PEUGEOT,RIFTER,PEUGEOT RIFTER,153.0,28.0,,57.0,,
202203,POLESTAR,1,POLESTAR 1,6.0,,6.0,,6.0,
202203,POLESTAR,2,POLESTAR 2,565.0,,,565.0,264.0,
202203,PORSCHE,911,PORSCHE 911,1067.0,,1.0,,501.0,511.0
202203,PORSCHE,BOXSTER,PORSCHE BOXSTER,174.0,,,,,174.0
202203,PORSCHE,CAYENNE,PORSCHE CAYENNE,426.0,,167.0,,426.0,
202203,PORSCHE,CAYMAN,PORSCHE CAYMAN,79.0,,,,,
202203,PORSCHE,MACAN,PORSCHE MACAN,665.0,,,,665.0,
202203,PORSCHE,PANAMERA,PORSCHE PANAMERA,129.0,,94.0,,128.0,
202203,PORSCHE,TAYCAN,PORSCHE TAYCAN,344.0,,,344.0,297.0,
202203,PORSCHE,SONSTIGE,PORSCHE SONSTIGE,64.0,,10.0,21.0,53.0,
202203,RENAULT,ARKANA,RENAULT ARKANA,435.0,,435.0,,,
202203,RENAULT,CAPTUR,RENAULT CAPTUR,1315.0,,1030.0,,,
202203,RENAULT,CLIO,RENAULT CLIO,1238.0,,32.0,,,
202203,RENAULT,ESPACE,RENAULT ESPACE,34.0,34.0,,,,
202203,RENAULT,KADJAR,RENAULT KADJAR,560.0,56.0,,,,
202203,RENAULT,KANGOO,RENAULT KANGOO,546.0,54.0,,,,
202203,RENAULT,KOLEOS,RENAULT KOLEOS,136.0,103.0,,,75.0,
202203,RENAULT,MASTER,RENAULT MASTER,30.0,29.0,,,,
202203,RENAULT,MEGANE,RENAULT MEGANE,345.0,95.0,86.0,16.0,,
202203,RENAULT,SCENIC,RENAULT SCENIC,297.0,,,,,
202203,RENAULT,TALISMAN,RENAULT TALISMAN,250.0,94.0,,,,
202203,RENAULT,TRAFIC,RENAULT TRAFIC,228.0,227.0,,,,
202203,RENAULT,TWINGO,RENAULT TWINGO,1192.0,,,771.0,,
202203,RENAULT,ZOE,RENAULT ZOE,1468.0,,,1468.0,,
202203,ROLLS ROYCE,CULLINAN,ROLLS ROYCE CULLINAN,7.0,,,,7.0,
202203,ROLLS ROYCE,SONSTIGE,ROLLS ROYCE SONSTIGE,11.0,,,,7.0,
202203,SEAT,ALHAMBRA,SEAT ALHAMBRA,179.0,,,,,
202203,SEAT,ARONA,SEAT ARONA,1336.0,,,,,
202203,SEAT,ATECA,SEAT ATECA,1192.0,298.0,,,433.0,
202203,SEAT,BORN,SEAT BORN,264.0,,,264.0,,
202203,SEAT,FORMENTOR,SEAT FORMENTOR,4552.0,419.0,2227.0,,1254.0,
202203,SEAT,IBIZA,SEAT IBIZA,1046.0,,,,,
202203,SEAT,LEON,SEAT LEON,2104.0,600.0,570.0,,179.0,
202203,SEAT,MII,SEAT MII,4.0,,,4.0,,
202203,SEAT,TARRACO,SEAT TARRACO,508.0,359.0,14.0,,172.0,
202203,SEAT,SONSTIGE,SEAT SONSTIGE,3.0,,,,,
202203,SKODA,ENYAQ,SKODA ENYAQ,1027.0,,,1027.0,154.0,
202203,SKODA,FABIA,SKODA FABIA,2394.0,,,,,
202203,SKODA,KAMIQ,SKODA KAMIQ,1429.0,,,,,
202203,SKODA,KAROQ,SKODA KAROQ,2437.0,861.0,,,926.0,
202203,SKODA,KODIAQ,SKODA KODIAQ,1731.0,1118.0,,,1052.0,
202203,SKODA,OCTAVIA,SKODA OCTAVIA,1173.0,734.0,225.0,,131.0,
202203,SKODA,SCALA,SKODA SCALA,537.0,,,,,
202203,SKODA,SUPERB,SKODA SUPERB,1517.0,911.0,455.0,,203.0,
202203,SKODA,SONSTIGE,SKODA SONSTIGE,4.0,,,,,
202203,SMART,FORFOUR,SMART FORFOUR,849.0,,,849.0,,
202203,SMART,FORTWO,SMART FORTWO,945.0,,,945.0,,243.0
202203,SSANGYONG,KORANDO,SSANGYONG KORANDO,44.0,10.0,,11.0,11.0,
202203,SSANGYONG,REXTON,SSANGYONG REXTON,38.0,38.0,,,38.0,
202203,SSANGYONG,TIVOLI,SSANGYONG TIVOLI,106.0,,,,,
202203,SUBARU,FORESTER,SUBARU FORESTER,138.0,,138.0,,138.0,
202203,SUBARU,IMPREZA,SUBARU IMPREZA,99.0,,13.0,,99.0,
202203,SUBARU,OUTBACK,SUBARU OUTBACK,95.0,,,,95.0,
202203,SUBARU,XV,SUBARU XV,252.0,,115.0,,252.0,
202203,SUBARU,SONSTIGE,SUBARU SONSTIGE,1.0,,,,,
202203,SUZUKI,ACROSS,SUZUKI ACROSS,19.0,,19.0,,19.0,
202203,SUZUKI,IGNIS,SUZUKI IGNIS,390.0,,390.0,,162.0,
202203,SUZUKI,JIMNY,SUZUKI JIMNY,,,,,,
202203,SUZUKI,SWACE,SUZUKI SWACE,67.0,,67.0,,,
202203,SUZUKI,SWIFT,SUZUKI SWIFT,316.0,,316.0,,2.0,
202203,SUZUKI,SX4,SUZUKI SX4,236.0,,236.0,,183.0,
202203,SUZUKI,VITARA,SUZUKI VITARA,515.0,,515.0,,218.0,
202203,TESLA,MODEL 3,TESLA MODEL 3,5516.0,,,5516.0,3317.0,
202203,TESLA,MODEL Y,TESLA MODEL Y,2529.0,,,2529.0,2529.0,
202203,TOYOTA,AYGO,TOYOTA AYGO,161.0,,,,,
202203,TOYOTA,C-HR,TOYOTA C-HR,1470.0,,1470.0,,,
202203,TOYOTA,CAMRY,TOYOTA CAMRY,17.0,,17.0,,,
202203,TOYOTA,COROLLA,TOYOTA COROLLA,1522.0,,1472.0,,,
202203,TOYOTA,HIGHLANDER,TOYOTA HIGHLANDER,41.0,,41.0,,41.0,
202203,TOYOTA,LANDCRUISER,TOYOTA LANDCRUISER,77.0,73.0,,,77.0,
202203,TOYOTA,MIRAI,TOYOTA MIRAI,27.0,,,,,
202203,TOYOTA,PRIUS,TOYOTA PRIUS,11.0,,11.0,,,
202203,TOYOTA,PROACE,TOYOTA PROACE,462.0,225.0,,7.0,,
202203,TOYOTA,RAV 4,TOYOTA RAV 4,792.0,,788.0,,612.0,
202203,TOYOTA,SUPRA,TOYOTA SUPRA,39.0,,,,,
202203,TOYOTA,YARIS,TOYOTA YARIS,2409.0,,1993.0,,283.0,
202203,TOYOTA,SONSTIGE,TOYOTA SONSTIGE,,,,,,
202203,VOLVO,60,VOLVO 60,548.0,,545.0,,449.0,
202203,VOLVO,90,VOLVO 90,154.0,,154.0,,118.0,
202203,VOLVO,C40,VOLVO C40,52.0,,,52.0,52.0,
202203,VOLVO,XC40,VOLVO XC40,960.0,,478.0,230.0,31.0,
202203,VOLVO,XC60,VOLVO XC60,927.0,,926.0,,487.0,
202203,VOLVO,XC90,VOLVO XC90,445.0,,445.0,,445.0,
202203,VOLVO,SONSTIGE,VOLVO SONSTIGE,,,,,,
202203,VW,ARTEON,VW ARTEON,1076.0,385.0,140.0,,457.0,
202203,VW,CADDY,VW CADDY,2177.0,1549.0,4.0,,115.0,
202203,VW,CRAFTER,VW CRAFTER,208.0,206.0,,,17.0,
202203,VW,GOLF,VW GOLF,7564.0,2272.0,2003.0,,462.0,
202203,VW,ID.3,VW ID.3,681.0,,,681.0,,
202203,VW,"ID.4, ID.5","VW ID.4, ID.5",1026.0,,,1026.0,122.0,
202203,VW,PASSAT,VW PASSAT,3649.0,2865.0,423.0,,480.0,
202203,VW,POLO,VW POLO,1856.0,,,,,
202203,VW,SHARAN,VW SHARAN,95.0,,,,,
202203,VW,T-CROSS,VW T-CROSS,2969.0,,,,,
202203,VW,T-ROC,VW T-ROC,3331.0,310.0,,,282.0,765.0
202203,VW,TAIGO,VW TAIGO,1423.0,,,,,
202203,VW,TIGUAN,VW TIGUAN,5254.0,2685.0,760.0,,2450.0,
202203,VW,TOUAREG,VW TOUAREG,540.0,302.0,221.0,,540.0,
202203,VW,TOURAN,VW TOURAN,1111.0,613.0,,,,
202203,VW,TRANSPORTER,VW TRANSPORTER,3779.0,3248.0,258.0,19.0,1000.0,
202203,VW,UP,VW UP,1750.0,,,496.0,,
202203,VW,SONSTIGE,VW SONSTIGE,54.0,3.0,4.0,25.0,20.0,
202203,SONSTIGE,SONSTIGE,SONSTIGE SONSTIGE,1257.0,268.0,315.0,218.0,490.0,70.0
202202,ALFA ROMEO,GIULIA,ALFA ROMEO GIULIA,89.0,8.0,,,53.0,
202202,ALFA ROMEO,STELVIO,ALFA ROMEO STELVIO,94.0,26.0,,,93.0,
202202,ALFA ROMEO,SONSTIGE,ALFA ROMEO SONSTIGE,3.0,,,,,
202202,ALPINE,A110,ALPINE A110,27.0,,,,,
202202,ASTON MARTIN,DB11,ASTON MARTIN DB11,7.0,,,,,5.0
202202,ASTON MARTIN,DBX,ASTON MARTIN DBX,7.0,,,,6.0,
202202,ASTON MARTIN,V8,ASTON MARTIN V8,13.0,,,,,7.0
202202,ASTON MARTIN,SONSTIGE,ASTON MARTIN SONSTIGE,,,,,,
202202,AUDI,"A1, S1","AUDI A1, S1",612.0,,,,,
202202,AUDI,"A3, S3, RS3","AUDI A3, S3, RS3",3172.0,758.0,1654.0,,588.0,
202202,AUDI,"A4, S4, RS4","AUDI A4, S4, RS4",3334.0,,3278.0,,1137.0,
202202,AUDI,"A5, S5, RS5","AUDI A5, S5, RS5",901.0,,785.0,,622.0,142.0
202202,AUDI,"A6, S6, RS6","AUDI A6, S6, RS6",2112.0,11.0,2095.0,,1700.0,
202202,AUDI,"A7, S7, RS7","AUDI A7, S7, RS7",156.0,,155.0,,152.0,
202202,AUDI,"A8, S8","AUDI A8, S8",230.0,,230.0,,230.0,
202202,AUDI,E-TRON,AUDI E-TRON,615.0,,,615.0,615.0,
202202,AUDI,E-TRON GT,AUDI E-TRON GT,182.0,,,182.0,182.0,
202202,AUDI,Q2,AUDI Q2,860.0,185.0,,,176.0,
202202,AUDI,Q3,AUDI Q3,1635.0,510.0,712.0,,507.0,
202202,AUDI,Q4,AUDI Q4,647.0,,,647.0,254.0,
202202,AUDI,Q5,AUDI Q5,1083.0,,1080.0,,1053.0,
202202,AUDI,Q7,AUDI Q7,252.0,,198.0,,252.0,
202202,AUDI,Q8,AUDI Q8,328.0,,271.0,,328.0,
202202,AUDI,R8,AUDI R8,36.0,,,,27.0,12.0
202202,AUDI,TT,AUDI TT,141.0,,,,89.0,54.0
202202,AUDI,SONSTIGE,AUDI SONSTIGE,85.0,9.0,8.0,37.0,69.0,
202202,BENTLEY,BENTAYGA,BENTLEY BENTAYGA,21.0,,7.0,,21.0,
202202,BENTLEY,CONTINENTAL,BENTLEY CONTINENTAL,48.0,,,,45.0,12.0
202202,BENTLEY,SONSTIGE,BENTLEY SONSTIGE,,,,,,
202202,BMW,1ER,BMW 1ER,836.0,186.0,,,83.0,
202202,BMW,2ER,BMW 2ER,965.0,309.0,193.0,,163.0,22.0
202202,BMW,3ER,BMW 3ER,3378.0,46.0,2792.0,,1330.0,
202202,BMW,4ER,BMW 4ER,1383.0,,656.0,200.0,686.0,364.0
202202,BMW,5ER,BMW 5ER,2089.0,,2019.0,,1170.0,
202202,BMW,6ER,BMW 6ER,47.0,,47.0,,43.0,
202202,BMW,7ER,BMW 7ER,96.0,,90.0,,67.0,
202202,BMW,8ER,BMW 8ER,140.0,,37.0,,130.0,45.0
202202,BMW,I3,BMW I3,974.0,,,974.0,,
202202,BMW,IX,BMW IX,277.0,,,277.0,277.0,
202202,BMW,X1,BMW X1,2329.0,787.0,851.0,,1566.0,
202202,BMW,X2,BMW X2,455.0,154.0,141.0,,292.0,
202202,BMW,X3,BMW X3,1206.0,,912.0,247.0,958.0,
202202,BMW,X4,BMW X4,122.0,,112.0,,122.0,
202202,BMW,X5,BMW X5,770.0,10.0,720.0,,770.0,
202202,BMW,X6,BMW X6,180.0,,132.0,,180.0,
202202,BMW,X7,BMW X7,91.0,,69.0,,91.0,
202202,BMW,Z4,BMW Z4,213.0,,,,,213.0
202202,BMW,SONSTIGE,BMW SONSTIGE,68.0,22.0,7.0,,63.0,
202202,CADILLAC,ESCALADE,CADILLAC ESCALADE,6.0,,,,6.0,
202202,CADILLAC,XT4,CADILLAC XT4,10.0,,,,6.0,
202202,CITROEN,BERLINGO,CITROEN BERLINGO,153.0,77.0,,29.0,,
202202,CITROEN,C1,CITROEN C1,76.0,,,,,
202202,CITROEN,C3,CITROEN C3,384.0,68.0,,,,
202202,CITROEN,C4,CITROEN C4,501.0,62.0,,281.0,,
202202,CITROEN,C5,CITROEN C5,162.0,26.0,110.0,,,
202202,CITROEN,JUMPER,CITROEN JUMPER,961.0,958.0,,,35.0,
202202,CITROEN,JUMPY,CITROEN JUMPY,205.0,194.0,,11.0,,
202202,DACIA,DUSTER,DACIA DUSTER,1019.0,148.0,,,173.0,
202202,DACIA,JOGGER,DACIA JOGGER,268.0,,,,,
202202,DACIA,LODGY,DACIA LODGY,325.0,117.0,,,,
202202,DACIA,SANDERO,DACIA SANDERO,2241.0,,,,,
202202,DACIA,SPRING,DACIA SPRING,186.0,,,186.0,,
202202,DACIA,SONSTIGE,DACIA SONSTIGE,,,,,,
202202,DS,DS3,DS DS3,37.0,,,8.0,,
202202,DS,DS4,DS DS4,42.0,,17.0,,,
202202,DS,DS7 CROSSBACK,DS DS7 CROSSBACK,123.0,18.0,56.0,,39.0,
202202,DS,DS9,DS DS9,5.0,,4.0,,,
202202,FERRARI,F8,FERRARI F8,35.0,,,,,20.0
202202,FERRARI,PORTOFINO,FERRARI PORTOFINO,7.0,,,,,7.0
202202,FERRARI,ROMA,FERRARI ROMA,22.0,,,,,
202202,FERRARI,SF90,FERRARI SF90,13.0,,13.0,,13.0,
202202,FERRARI,SONSTIGE,FERRARI SONSTIGE,24.0,,,,,23.0
202202,FIAT,500,FIAT 500,3364.0,26.0,1494.0,1392.0,,
202202,FIAT,DUCATO,FIAT DUCATO,2182.0,2178.0,,,29.0,
202202,FIAT,PANDA,FIAT PANDA,231.0,,217.0,,13.0,
202202,FIAT,TIPO,FIAT TIPO,24.0,17.0,,,,
202202,FIAT,SONSTIGE,FIAT SONSTIGE,3.0,,,,,
202202,FORD,ECOSPORT,FORD ECOSPORT,547.0,,,,,
202202,FORD,EXPLORER,FORD EXPLORER,39.0,,39.0,,39.0,
202202,FORD,FIESTA,FORD FIESTA,1350.0,,736.0,,,
202202,FORD,FOCUS,FORD FOCUS,1882.0,628.0,394.0,,,
202202,FORD,GALAXY,FORD GALAXY,58.0,11.0,47.0,,,
202202,FORD,KUGA,FORD KUGA,1580.0,170.0,1164.0,,70.0,
202202,FORD,MONDEO,FORD MONDEO,209.0,63.0,146.0,,11.0,
202202,FORD,MUSTANG,FORD MUSTANG,132.0,,,,,33.0
202202,FORD,MUSTANG MACH-E,FORD MUSTANG MACH-E,309.0,,,309.0,170.0,
202202,FORD,PUMA,FORD PUMA,1345.0,18.0,1198.0,,,
202202,FORD,S-MAX,FORD S-MAX,93.0,25.0,68.0,,1.0,
202202,FORD,TRANSIT CONNECT,FORD TRANSIT CONNECT,312.0,312.0,,,,
202202,FORD,"TRANSIT, TOURNEO","FORD TRANSIT, TOURNEO",1299.0,1144.0,148.0,,8.0,
202202,FORD,SONSTIGE,FORD SONSTIGE,12.0,,,,,
202202,HONDA,CIVIC,HONDA CIVIC,20.0,,,,,
202202,HONDA,CR-V,HONDA CR-V,121.0,,121.0,,75.0,
202202,HONDA,E,HONDA E,45.0,,,45.0,,
202202,HONDA,HR-V,HONDA HR-V,230.0,,230.0,,,
202202,HONDA,JAZZ,HONDA JAZZ,191.0,,191.0,,,
202202,HYUNDAI,BAYON,HYUNDAI BAYON,146.0,,83.0,,,
202202,HYUNDAI,I 10,HYUNDAI I 10,842.0,,,,,
202202,HYUNDAI,I 20,HYUNDAI I 20,548.0,,269.0,,,
202202,HYUNDAI,I 30,HYUNDAI I 30,864.0,80.0,370.0,,,
202202,HYUNDAI,IONIQ,HYUNDAI IONIQ,190.0,,82.0,108.0,,
202202,HYUNDAI,IONIQ5,HYUNDAI IONIQ5,948.0,,,948.0,238.0,
202202,HYUNDAI,KONA,HYUNDAI KONA,2161.0,,310.0,1312.0,40.0,
202202,HYUNDAI,SANTA FE,HYUNDAI SANTA FE,176.0,39.0,137.0,,166.0,
202202,HYUNDAI,TUCSON,HYUNDAI TUCSON,1396.0,,1251.0,,848.0,
202202,HYUNDAI,SONSTIGE,HYUNDAI SONSTIGE,102.0,32.0,,39.0,61.0,
202202,IVECO,DAILY,IVECO DAILY,67.0,67.0,,,,
202202,IVECO,SONSTIGE,IVECO SONSTIGE,1.0,,,,,
202202,JAGUAR,E-PACE,JAGUAR E-PACE,81.0,,81.0,,78.0,
202202,JAGUAR,F-PACE,JAGUAR F-PACE,88.0,,30.0,,88.0,
202202,JAGUAR,F-TYPE,JAGUAR F-TYPE,75.0,,,,20.0,45.0
202202,JAGUAR,I-PACE,JAGUAR I-PACE,28.0,,,28.0,28.0,
202202,JAGUAR,XE,JAGUAR XE,32.0,,,,9.0,
202202,JAGUAR,XF,JAGUAR XF,25.0,,10.0,,13.0,
202202,JEEP,COMPASS,JEEP COMPASS,580.0,13.0,342.0,,335.0,
202202,JEEP,RENEGADE,JEEP RENEGADE,267.0,,90.0,,79.0,
202202,JEEP,WRANGLER,JEEP WRANGLER,218.0,,130.0,,218.0,10.0
202202,KIA,CEED,KIA CEED,1955.0,,508.0,,,
202202,KIA,EV6,KIA EV6,228.0,,,228.0,46.0,
202202,KIA,NIRO,KIA NIRO,749.0,,195.0,554.0,,
202202,KIA,PICANTO,KIA PICANTO,484.0,,,,,
202202,KIA,RIO,KIA RIO,260.0,,18.0,,,
202202,KIA,SORENTO,KIA SORENTO,221.0,105.0,116.0,,204.0,
202202,KIA,SOUL,KIA SOUL,127.0,,,127.0,,
202202,KIA,SPORTAGE,KIA SPORTAGE,828.0,,422.0,,253.0,
202202,KIA,STINGER,KIA STINGER,26.0,,,,26.0,
202202,KIA,STONIC,KIA STONIC,332.0,,106.0,,,
202202,KIA,SONSTIGE,KIA SONSTIGE,7.0,,,5.0,,
202202,LADA,NIVA,LADA NIVA,111.0,,,,111.0,
202202,LADA,SONSTIGE,LADA SONSTIGE,31.0,,,,31.0,
202202,LAMBORGHINI,URUS,LAMBORGHINI URUS,61.0,,,,55.0,
202202,LAMBORGHINI,SONSTIGE,LAMBORGHINI SONSTIGE,22.0,,,,4.0,6.0
202202,LAND ROVER,DEFENDER,LAND ROVER DEFENDER,124.0,,81.0,,124.0,
202202,LAND ROVER,DISCOVERY,LAND ROVER DISCOVERY,14.0,,14.0,,14.0,
202202,LAND ROVER,DISCOVERY SPORT,LAND ROVER DISCOVERY SPORT,84.0,,80.0,,80.0,
202202,LAND ROVER,RANGE ROVER,LAND ROVER RANGE ROVER,42.0,,37.0,,42.0,
202202,LAND ROVER,RANGE ROVER EVOQUE,LAND ROVER RANGE ROVER EVOQUE,125.0,9.0,116.0,,116.0,
202202,LAND ROVER,RANGE ROVER SPORT,LAND ROVER RANGE ROVER SPORT,106.0,,81.0,,106.0,
202202,LAND ROVER,RANGE ROVER VELAR,LAND ROVER RANGE ROVER VELAR,62.0,,54.0,,62.0,
202202,LEXUS,ES,LEXUS ES,17.0,,17.0,,,
202202,LEXUS,LC,LEXUS LC,4.0,,,,,3.0
202202,LEXUS,LS,LEXUS LS,,,,,,
202202,LEXUS,NX,LEXUS NX,68.0,,68.0,,62.0,
202202,LEXUS,RX,LEXUS RX,37.0,,28.0,,37.0,
202202,LEXUS,UX,LEXUS UX,79.0,,78.0,,,
202202,LEXUS,SONSTIGE,LEXUS SONSTIGE,1.0,,,,,
202202,LOTUS,,LOTUS,14.0,,,,,5.0
202202,LYNK & CO,01,LYNK & CO 01,161.0,,161.0,,,
202202,LYNK & CO,SONSTIGE,LYNK & CO SONSTIGE,4.0,,,,,
202202,MAN,TGE,MAN TGE,45.0,42.0,,,9.0,
202202,MAN,SONSTIGE,MAN SONSTIGE,5.0,,,,,
202202,MASERATI,GHIBLI,MASERATI GHIBLI,21.0,,6.0,,11.0,
202202,MASERATI,LEVANTE,MASERATI LEVANTE,37.0,,18.0,,37.0,
202202,MASERATI,SONSTIGE,MASERATI SONSTIGE,5.0,,,,,
202202,MAZDA,2,MAZDA 2,263.0,,206.0,,,
202202,MAZDA,3,MAZDA 3,199.0,,199.0,,,
202202,MAZDA,6,MAZDA 6,72.0,,,,,
202202,MAZDA,CX-3,MAZDA CX-3,217.0,,,,,
202202,MAZDA,CX-5,MAZDA CX-5,670.0,210.0,,,307.0,
202202,MAZDA,CX-30,MAZDA CX-30,383.0,,383.0,,30.0,
202202,MAZDA,MX-5,MAZDA MX-5,27.0,,,,,27.0
202202,MAZDA,MX-30,MAZDA MX-30,94.0,,,94.0,,
202202,MERCEDES,A-KLASSE,MERCEDES A-KLASSE,1491.0,180.0,825.0,,135.0,
202202,MERCEDES,AMG GT,MERCEDES AMG GT,154.0,,71.0,,71.0,16.0
202202,MERCEDES,B-KLASSE,MERCEDES B-KLASSE,897.0,124.0,440.0,,29.0,
202202,MERCEDES,C-KLASSE,MERCEDES C-KLASSE,3112.0,42.0,2973.0,,365.0,134.0
202202,MERCEDES,CITAN,MERCEDES CITAN,129.0,79.0,,,,
202202,MERCEDES,CLA-KLASSE,MERCEDES CLA-KLASSE,897.0,120.0,349.0,,143.0,
202202,MERCEDES,CLS,MERCEDES CLS,154.0,70.0,84.0,,143.0,
202202,MERCEDES,E-KLASSE,MERCEDES E-KLASSE,2053.0,893.0,1128.0,,693.0,
202202,MERCEDES,E-KLASSE COUPE,MERCEDES E-KLASSE COUPE,96.0,25.0,71.0,,41.0,59.0
202202,MERCEDES,G-KLASSE,MERCEDES G-KLASSE,312.0,127.0,,,312.0,
202202,MERCEDES,"GL-KLASSE, GLS","MERCEDES GL-KLASSE, GLS",75.0,37.0,38.0,,75.0,
202202,MERCEDES,GLA,MERCEDES GLA,1148.0,155.0,214.0,440.0,320.0,
202202,MERCEDES,GLB,MERCEDES GLB,615.0,123.0,,376.0,465.0,
202202,MERCEDES,"GLK, GLC","MERCEDES GLK, GLC",3226.0,1189.0,1459.0,350.0,3225.0,
202202,MERCEDES,"ML-KLASSE, GLE","MERCEDES ML-KLASSE, GLE",955.0,193.0,762.0,,955.0,
202202,MERCEDES,S-KLASSE,MERCEDES S-KLASSE,682.0,96.0,255.0,300.0,430.0,
202202,MERCEDES,SPRINTER,MERCEDES SPRINTER,463.0,463.0,,,45.0,
202202,MERCEDES,V-KLASSE,MERCEDES V-KLASSE,1555.0,1429.0,,126.0,712.0,
202202,MERCEDES,VITO,MERCEDES VITO,496.0,436.0,,60.0,107.0,
202202,MERCEDES,SONSTIGE,MERCEDES SONSTIGE,2.0,,,,,
202202,MG ROEWE,MARVEL,MG ROEWE MARVEL,7.0,,,7.0,,
202202,MG ROEWE,RX6,MG ROEWE RX6,490.0,,490.0,,,
202202,MG ROEWE,ZS,MG ROEWE ZS,150.0,,,150.0,,
202202,MG ROEWE,SONSTIGE,MG ROEWE SONSTIGE,3.0,,,,,
202202,MINI,MINI,MINI MINI,3733.0,166.0,202.0,855.0,403.0,635.0
202202,MITSUBISHI,ECLIPSE CROSS,MITSUBISHI ECLIPSE CROSS,980.0,,980.0,,980.0,
202202,MITSUBISHI,"MIRAGE, SPACE STAR","MITSUBISHI MIRAGE, SPACE STAR",1935.0,,,,,
202202,MITSUBISHI,SONSTIGE,MITSUBISHI SONSTIGE,1.0,,,,,
202202,MORGAN,,MORGAN,6.0,,,,,6.0
202202,NISSAN,JUKE,NISSAN JUKE,214.0,,,,,
202202,NISSAN,LEAF,NISSAN LEAF,330.0,,,330.0,,
202202,NISSAN,MICRA,NISSAN MICRA,296.0,,,,,
202202,NISSAN,NV200,NISSAN NV200,16.0,,,16.0,,
202202,NISSAN,NV300,NISSAN NV300,16.0,16.0,,,,
202202,NISSAN,PRIMASTAR,NISSAN PRIMASTAR,47.0,47.0,,,,
202202,NISSAN,QASHQAI,NISSAN QASHQAI,787.0,,783.0,,86.0,
202202,NISSAN,TOWNSTAR,NISSAN TOWNSTAR,155.0,,,,,
202202,NISSAN,X-TRAIL,NISSAN X-TRAIL,35.0,,,,,
202202,OPEL,ASTRA,OPEL ASTRA,1813.0,795.0,6.0,,,
202202,OPEL,COMBO,OPEL COMBO,344.0,74.0,,206.0,,
202202,OPEL,CORSA,OPEL CORSA,3408.0,171.0,,702.0,,
202202,OPEL,CROSSLAND X,OPEL CROSSLAND X,1203.0,88.0,,,,
202202,OPEL,GRANDLAND X,OPEL GRANDLAND X,1208.0,213.0,319.0,,64.0,
202202,OPEL,INSIGNIA,OPEL INSIGNIA,494.0,385.0,,,65.0,
202202,OPEL,MOKKA,OPEL MOKKA,2770.0,58.0,,587.0,,
202202,OPEL,ZAFIRA LIFE,OPEL ZAFIRA LIFE,457.0,410.0,,47.0,,
202202,OPEL,SONSTIGE,OPEL SONSTIGE,1.0,,,,,
202202,PEUGEOT,108,PEUGEOT 108,62.0,,,,,
202202,PEUGEOT,208,PEUGEOT 208,941.0,44.0,,389.0,,
202202,PEUGEOT,308,PEUGEOT 308,200.0,57.0,87.0,,,
202202,PEUGEOT,508,PEUGEOT 508,138.0,23.0,102.0,,11.0,
202202,PEUGEOT,2008,PEUGEOT 2008,867.0,112.0,,434.0,,
202202,PEUGEOT,3008,PEUGEOT 3008,838.0,119.0,562.0,,111.0,
202202,PEUGEOT,5008,PEUGEOT 5008,245.0,181.0,,,,
